symbol,price,timestamp
IOO,39.1116,2015-01-29
IVV,14.3029,2015-01-29
IXI,42.9848,2015-01-29
MA,76.1153,2015-01-29
MAQ,4.3628,2015-01-29
META,77.4589,2015-01-29
MSFT,35.7682,2015-01-29
NAB,18.3609,2015-01-29
NVDA,0.4746,2015-01-29
NWH,0.2121,2015-01-29
RMD,7.0407,2015-01-29
SDF,1.0135,2015-01-29
SHL,13.0746,2015-01-29
STW,32.2816,2015-01-29
TCL,5.7179,2015-01-29
TLS,4.0015,2015-01-29
TSM,17.8231,2015-01-29
VAP,43.9845,2015-01-29
VEU,42.2725,2015-01-29
WBC,19.0097,2015-01-29
WDS,17.331,2015-01-29
WES,17.1082,2015-01-29
AGL,8.2647,2015-01-30
ALX,1.6491,2015-01-30
AMAT,19.916,2015-01-30
AMD,2.57,2015-01-30
AMZN,17.7265,2015-01-30
ANZ,20.3252,2015-01-30
ASX,25.8947,2015-01-30
AUB,6.0189,2015-01-30
AVGO,7.8811,2015-01-30
AX1,0.4088,2015-01-30
AZJ,2.7638,2015-01-30
AZN,25.1633,2015-01-30
CBA,54.1374,2015-01-30
CCJ,12.5208,2015-01-30
CHC,3.1563,2015-01-30
CME,55.9656,2015-01-30
CSL,75.6451,2015-01-30
DXS,4.3045,2015-01-30
EQIX,167.4856,2015-01-30
FTNT,5.979,2015-01-30
GNE,0.9666,2015-01-30
GOOG,26.4544,2015-01-30
GOOGL,26.6759,2015-01-30
IAA,49.2886,2015-01-30
IEU,41.1843,2015-01-30
IOO,39.9965,2015-01-30
IVV,14.5741,2015-01-30
IXI,43.862,2015-01-30
MA,76.7232,2015-01-30
MAQ,4.3802,2015-01-30
META,75.3834,2015-01-30
MSFT,34.3974,2015-01-30
NAB,18.4281,2015-01-30
NVDA,0.4608,2015-01-30
NWH,0.2049,2015-01-30
RMD,7.12,2015-01-30
SDF,1.0419,2015-01-30
SHL,13.0676,2015-01-30
STW,32.4381,2015-01-30
TCL,5.7179,2015-01-30
TLS,4.0201,2015-01-30
TSM,17.3793,2015-01-30
VAP,44.0858,2015-01-30
VEU,43.0966,2015-01-30
WBC,18.9109,2015-01-30
WDS,17.6084,2015-01-30
WES,17.0651,2015-01-30
AGL,8.3636,2015-02-02
ALX,1.6491,2015-02-02
AMAT,19.9291,2015-02-02
AMD,2.67,2015-02-02
AMZN,18.2235,2015-02-02
ANZ,20.5531,2015-02-02
ASX,26.2274,2015-02-02
AUB,6.0189,2015-02-02
AVGO,7.8458,2015-02-02
AX1,0.406,2015-02-02
AZJ,2.775,2015-02-02
AZN,25.011,2015-02-02
CBA,54.3495,2015-02-02
CCJ,13.5299,2015-02-02
CHC,3.1302,2015-02-02
CME,57.1334,2015-02-02
CSL,75.7741,2015-02-02
DXS,4.3435,2015-02-02
EQIX,168.366,2015-02-02
FTNT,6.006,2015-02-02
GNE,0.9528,2015-02-02
GOOG,26.1555,2015-02-02
GOOGL,26.4105,2015-02-02
IAA,49.3361,2015-02-02
IEU,40.6319,2015-02-02
IOO,39.5149,2015-02-02
IVV,14.4273,2015-02-02
IXI,43.3644,2015-02-02
MA,77.6118,2015-02-02
MAQ,4.3802,2015-02-02
META,74.4698,2015-02-02
MSFT,35.1467,2015-02-02
NAB,18.4385,2015-02-02
NVDA,0.4708,2015-02-02
NWH,0.1942,2015-02-02
RMD,7.0231,2015-02-02
SDF,1.0419,2015-02-02
SHL,13.1439,2015-02-02
STW,32.6009,2015-02-02
TCL,5.7737,2015-02-02
TLS,4.0387,2015-02-02
TSM,17.5553,2015-02-02
VAP,44.348,2015-02-02
VEU,42.6881,2015-02-02
WBC,19.1249,2015-02-02
WDS,17.7984,2015-02-02
WES,17.2178,2015-02-02
AGL,8.416,2015-02-03
ALX,1.6491,2015-02-03
AMAT,20.4479,2015-02-03
AMD,2.76,2015-02-03
AMZN,18.1775,2015-02-03
ANZ,21.0089,2015-02-03
ASX,26.4447,2015-02-03
AUB,6.0053,2015-02-03
AVGO,7.9056,2015-02-03
AX1,0.4144,2015-02-03
AZJ,2.7806,2015-02-03
AZN,25.1881,2015-02-03
CBA,54.7859,2015-02-03
CCJ,13.655,2015-02-03
CHC,3.2215,2015-02-03
CME,57.2581,2015-02-03
CSL,75.3441,2015-02-03
DXS,4.4552,2015-02-03
EQIX,172.6872,2015-02-03
FTNT,6.104,2015-02-03
GNE,0.9712,2015-02-03
GOOG,26.193,2015-02-03
GOOGL,26.465,2015-02-03
IAA,49.6686,2015-02-03
IEU,41.501,2015-02-03
IOO,40.474,2015-02-03
IVV,14.789,2015-02-03
IXI,44.1495,2015-02-03
MA,78.3881,2015-02-03
MAQ,4.5198,2015-02-03
META,74.877,2015-02-03
MSFT,35.4192,2015-02-03
NAB,18.7385,2015-02-03
NVDA,0.4825,2015-02-03
NWH,0.2049,2015-02-03
RMD,7.1376,2015-02-03
SDF,1.0455,2015-02-03
SHL,13.0746,2015-02-03
STW,33.0641,2015-02-03
TCL,5.7365,2015-02-03
TLS,4.1252,2015-02-03
TSM,17.716,2015-02-03
VAP,45.4801,2015-02-03
VEU,43.5334,2015-02-03
WBC,19.3499,2015-02-03
WDS,18.3327,2015-02-03
WES,17.2922,2015-02-03
AGL,8.5208,2015-02-04
ALX,1.6602,2015-02-04
AMAT,20.5961,2015-02-04
AMD,2.85,2015-02-04
AMZN,18.2375,2015-02-04
ANZ,21.323,2015-02-04
ASX,26.7909,2015-02-04
AUB,6.0189,2015-02-04
AVGO,8.0282,2015-02-04
AX1,0.42,2015-02-04
AZJ,2.7862,2015-02-04
AZN,25.1704,2015-02-04
CBA,55.0222,2015-02-04
CCJ,13.3781,2015-02-04
CHC,3.1759,2015-02-04
CME,58.5572,2015-02-04
CSL,75.6795,2015-02-04
DXS,4.3994,2015-02-04
EQIX,171.548,2015-02-04
FTNT,6.206,2015-02-04
GNE,1.0218,2015-02-04
GOOG,25.8724,2015-02-04
GOOGL,26.1077,2015-02-04
IAA,49.819,2015-02-04
IEU,41.5378,2015-02-04
IOO,40.297,2015-02-04
IVV,14.7109,2015-02-04
IXI,43.6777,2015-02-04
MA,78.7341,2015-02-04
MAQ,4.5198,2015-02-04
META,75.1054,2015-02-04
MSFT,35.6235,2015-02-04
NAB,18.8781,2015-02-04
NVDA,0.4837,2015-02-04
NWH,0.2157,2015-02-04
RMD,7.0936,2015-02-04
SDF,1.0668,2015-02-04
SHL,13.241,2015-02-04
STW,33.5023,2015-02-04
TCL,5.7613,2015-02-04
TLS,4.0819,2015-02-04
TSM,18.0451,2015-02-04
VAP,45.3669,2015-02-04
VEU,43.4488,2015-02-04
WBC,19.8822,2015-02-04
WDS,18.4251,2015-02-04
WES,17.4331,2015-02-04
AGL,8.4451,2015-02-05
ALX,1.6714,2015-02-05
AMAT,20.8926,2015-02-05
AMD,3.31,2015-02-05
AMZN,18.6945,2015-02-05
ANZ,21.5448,2015-02-05
ASX,26.8996,2015-02-05
AUB,6.0053,2015-02-05
AVGO,8.1354,2015-02-05
AX1,0.4256,2015-02-05
AZJ,2.7862,2015-02-05
AZN,24.5293,2015-02-05
CBA,56.5252,2015-02-05
CCJ,13.6103,2015-02-05
CHC,3.2476,2015-02-05
CME,59.6004,2015-02-05
CSL,75.9633,2015-02-05
DXS,4.4999,2015-02-05
EQIX,174.3901,2015-02-05
FTNT,6.346,2015-02-05
GNE,1.0218,2015-02-05
GOOG,26.111,2015-02-05
GOOGL,26.2928,2015-02-05
IAA,50.0248,2015-02-05
IEU,41.2064,2015-02-05
IOO,40.1653,2015-02-05
IVV,14.6986,2015-02-05
IXI,43.416,2015-02-05
MA,80.268,2015-02-05
MAQ,4.4151,2015-02-05
META,75.0905,2015-02-05
MSFT,36.1429,2015-02-05
NAB,19.1212,2015-02-05
NVDA,0.4915,2015-02-05
NWH,0.2121,2015-02-05
RMD,7.12,2015-02-05
SDF,1.0668,2015-02-05
SHL,13.2826,2015-02-05
STW,33.7276,2015-02-05
TCL,5.7924,2015-02-05
TLS,4.1252,2015-02-05
TSM,18.1063,2015-02-05
VAP,45.9091,2015-02-05
VEU,43.2516,2015-02-05
WBC,19.9975,2015-02-05
WDS,18.1118,2015-02-05
WES,17.5036,2015-02-05
AGL,8.5324,2015-02-06
ALX,1.7273,2015-02-06
AMAT,21.1324,2015-02-06
AMD,3.03,2015-02-06
AMZN,18.714,2015-02-06
ANZ,21.4955,2015-02-06
ASX,26.9607,2015-02-06
AUB,5.9097,2015-02-06
AVGO,8.0236,2015-02-06
AX1,0.42,2015-02-06
AZJ,2.8029,2015-02-06
AZN,23.9767,2015-02-06
CBA,56.3494,2015-02-06
CCJ,13.4585,2015-02-06
CHC,3.1694,2015-02-06
CME,61.8115,2015-02-06
CSL,76.0752,2015-02-06
DXS,4.4999,2015-02-06
EQIX,169.4704,2015-02-06
FTNT,6.361,2015-02-06
GNE,1.0218,2015-02-06
GOOG,26.2802,2015-02-06
GOOGL,26.4936,2015-02-06
IAA,49.4311,2015-02-06
IEU,41.5084,2015-02-06
IOO,40.3876,2015-02-06
IVV,14.7801,2015-02-06
IXI,43.6961,2015-02-06
MA,78.7154,2015-02-06
MAQ,4.2755,2015-02-06
META,73.9534,2015-02-06
MSFT,36.1088,2015-02-06
NAB,19.2453,2015-02-06
NVDA,0.4895,2015-02-06
NWH,0.2121,2015-02-06
RMD,7.1641,2015-02-06
SDF,1.0774,2015-02-06
SHL,13.3451,2015-02-06
STW,33.7339,2015-02-06
TCL,5.7737,2015-02-06
TLS,4.0758,2015-02-06
TSM,17.6777,2015-02-06
VAP,45.772,2015-02-06
VEU,43.47,2015-02-06
WBC,20.2828,2015-02-06
WDS,18.2299,2015-02-06
WES,17.5271,2015-02-06
AGL,8.4451,2015-02-09
ALX,1.7106,2015-02-09
AMAT,20.5002,2015-02-09
AMD,3.04,2015-02-09
AMZN,18.528,2015-02-09
ANZ,21.5448,2015-02-09
ASX,27.0965,2015-02-09
AUB,5.9779,2015-02-09
AVGO,7.832,2015-02-09
AX1,0.42,2015-02-09
AZJ,2.7973,2015-02-09
AZN,23.9874,2015-02-09
CBA,56.3191,2015-02-09
CCJ,13.7085,2015-02-09
CHC,3.1433,2015-02-09
CME,61.5556,2015-02-09
CSL,77.5459,2015-02-09
DXS,4.4664,2015-02-09
EQIX,167.8254,2015-02-09
FTNT,6.298,2015-02-09
GNE,1.008,2015-02-09
GOOG,26.1233,2015-02-09
GOOGL,26.2655,2015-02-09
IAA,49.4786,2015-02-09
IEU,41.3169,2015-02-09
IOO,40.4246,2015-02-09
IVV,14.8549,2015-02-09
IXI,43.6187,2015-02-09
MA,79.1176,2015-02-09
MAQ,4.2755,2015-02-09
META,73.9236,2015-02-09
MSFT,36.0662,2015-02-09
NAB,19.2401,2015-02-09
NVDA,0.489,2015-02-09
NWH,0.2013,2015-02-09
RMD,7.2786,2015-02-09
SDF,1.0739,2015-02-09
SHL,13.5531,2015-02-09
STW,33.7527,2015-02-09
TCL,5.724,2015-02-09
TLS,4.0263,2015-02-09
TSM,17.3487,2015-02-09
VAP,45.2656,2015-02-09
VEU,43.315,2015-02-09
WBC,20.3322,2015-02-09
WDS,18.3224,2015-02-09
WES,17.4018,2015-02-09
AGL,8.416,2015-02-10
ALX,1.7161,2015-02-10
AMAT,21.1716,2015-02-10
AMD,3.04,2015-02-10
AMZN,18.6498,2015-02-10
ANZ,21.4955,2015-02-10
ASX,27.0421,2015-02-10
AUB,5.7528,2015-02-10
AVGO,8.1997,2015-02-10
AX1,0.42,2015-02-10
AZJ,2.7806,2015-02-10
AZN,24.1751,2015-02-10
CBA,56.1131,2015-02-10
CCJ,14.1283,2015-02-10
CHC,3.1824,2015-02-10
CME,62.0805,2015-02-10
CSL,77.4083,2015-02-10
DXS,4.4887,2015-02-10
EQIX,169.7716,2015-02-10
FTNT,6.448,2015-02-10
GNE,1.0218,2015-02-10
GOOG,26.5742,2015-02-10
GOOGL,26.8055,2015-02-10
IAA,49.352,2015-02-10
IEU,40.9781,2015-02-10
IOO,40.2517,2015-02-10
IVV,14.731,2015-02-10
IXI,43.2391,2015-02-10
MA,78.7809,2015-02-10
MAQ,4.2755,2015-02-10
META,74.6684,2015-02-10
MSFT,36.2706,2015-02-10
NAB,19.1522,2015-02-10
NVDA,0.5027,2015-02-10
NWH,0.2049,2015-02-10
RMD,7.182,2015-02-10
SDF,1.0597,2015-02-10
SHL,13.4699,2015-02-10
STW,33.665,2015-02-10
TCL,5.7489,2015-02-10
TLS,4.0263,2015-02-10
TSM,18.2593,2015-02-10
VAP,45.4622,2015-02-10
VEU,43.0403,2015-02-10
WBC,20.2005,2015-02-10
WDS,18.081,2015-02-10
WES,17.2922,2015-02-10
AGL,8.7769,2015-02-11
ALX,1.6938,2015-02-11
AMAT,21.1542,2015-02-11
AMD,3.07,2015-02-11
AMZN,18.757,2015-02-11
ANZ,21.6125,2015-02-11
ASX,27.2526,2015-02-11
AUB,5.821,2015-02-11
AVGO,8.2687,2015-02-11
AX1,0.4284,2015-02-11
AZJ,2.7583,2015-02-11
AZN,24.2424,2015-02-11
CBA,55.6707,2015-02-11
CCJ,13.5835,2015-02-11
CHC,3.1954,2015-02-11
CME,62.2018,2015-02-11
CSL,71.3446,2015-02-11
DXS,4.4887,2015-02-11
EQIX,170.737,2015-02-11
FTNT,6.557,2015-02-11
GNE,1.0218,2015-02-11
GOOG,26.5261,2015-02-11
GOOGL,26.6983,2015-02-11
IAA,49.534,2015-02-11
IEU,41.3611,2015-02-11
IOO,40.721,2015-02-11
IVV,14.928,2015-02-11
IXI,43.9062,2015-02-11
MA,78.996,2015-02-11
MAQ,4.45,2015-02-11
META,75.9793,2015-02-11
MSFT,36.0833,2015-02-11
NAB,19.1677,2015-02-11
NVDA,0.4993,2015-02-11
NWH,0.2013,2015-02-11
RMD,7.2439,2015-02-11
SDF,1.0526,2015-02-11
SHL,13.352,2015-02-11
STW,33.496,2015-02-11
TCL,5.7737,2015-02-11
TLS,4.0139,2015-02-11
TSM,18.5884,2015-02-11
VAP,46.0699,2015-02-11
VEU,43.4488,2015-02-11
WBC,20.2115,2015-02-11
WDS,17.5468,2015-02-11
WES,17.3,2015-02-11
AGL,8.6605,2015-02-12
ALX,1.705,2015-02-12
AMAT,21.0496,2015-02-12
AMD,3.12,2015-02-12
AMZN,18.8585,2015-02-12
ANZ,21.5448,2015-02-12
ASX,26.9199,2015-02-12
AUB,5.9097,2015-02-12
AVGO,8.4035,2015-02-12
AX1,0.4284,2015-02-12
AZJ,2.7248,2015-02-12
AZN,24.71,2015-02-12
CBA,55.2586,2015-02-12
CCJ,13.771,2015-02-12
CHC,3.1954,2015-02-12
CME,62.5332,2015-02-12
CSL,73.5723,2015-02-12
DXS,4.4608,2015-02-12
EQIX,175.8846,2015-02-12
FTNT,6.596,2015-02-12
GNE,1.0218,2015-02-12
GOOG,26.8707,2015-02-12
GOOGL,27.0958,2015-02-12
IAA,50.0881,2015-02-12
IEU,41.7661,2015-02-12
IOO,41.3425,2015-02-12
IVV,15.192,2015-02-12
IXI,44.7134,2015-02-12
MA,81.8581,2015-02-12
MAQ,4.45,2015-02-12
META,75.7012,2015-02-12
MSFT,36.6878,2015-02-12
NAB,18.9867,2015-02-12
NVDA,0.5351,2015-02-12
NWH,0.1977,2015-02-12
RMD,7.5358,2015-02-12
SDF,1.0455,2015-02-12
SHL,13.0191,2015-02-12
STW,33.3959,2015-02-12
TCL,5.7303,2015-02-12
TLS,3.9892,2015-02-12
TSM,18.7261,2015-02-12
VAP,45.6588,2015-02-12
VEU,43.9419,2015-02-12
WBC,20.1347,2015-02-12
WDS,17.3824,2015-02-12
WES,17.159,2015-02-12
AGL,8.7187,2015-02-13
ALX,1.7385,2015-02-13
AMAT,21.1196,2015-02-13
AMD,3.15,2015-02-13
AMZN,19.0915,2015-02-13
ANZ,22.0129,2015-02-13
ASX,27.4834,2015-02-13
AUB,5.9984,2015-02-13
AVGO,8.438,2015-02-13
AX1,0.4312,2015-02-13
AZJ,2.7918,2015-02-13
AZN,24.7808,2015-02-13
CBA,56.4525,2015-02-13
CCJ,13.9943,2015-02-13
CHC,3.2085,2015-02-13
CME,61.6212,2015-02-13
CSL,74.4324,2015-02-13
DXS,4.5724,2015-02-13
EQIX,175.8575,2015-02-13
FTNT,6.646,2015-02-13
GNE,1.0218,2015-02-13
GOOG,27.1715,2015-02-13
GOOGL,27.3513,2015-02-13
IAA,50.0564,2015-02-13
IEU,42.1196,2015-02-13
IOO,41.2519,2015-02-13
IVV,15.0937,2015-02-13
IXI,44.2306,2015-02-13
MA,81.5026,2015-02-13
MAQ,4.45,2015-02-13
META,75.2146,2015-02-13
MSFT,37.3519,2015-02-13
NAB,19.385,2015-02-13
NVDA,0.5353,2015-02-13
NWH,0.1977,2015-02-13
RMD,7.5358,2015-02-13
SDF,1.0597,2015-02-13
SHL,13.2271,2015-02-13
STW,34.1345,2015-02-13
TCL,5.7985,2015-02-13
TLS,4.0758,2015-02-13
TSM,19.0093,2015-02-13
VAP,46.1653,2015-02-13
VEU,44.0547,2015-02-13
WBC,20.5956,2015-02-13
WDS,18.0758,2015-02-13
WES,17.4879,2015-02-13
AGL,8.7478,2015-02-16
ALX,1.7385,2015-02-16
ANZ,22.0929,2015-02-16
ASX,27.9859,2015-02-16
AUB,6.0325,2015-02-16
AX1,0.4424,2015-02-16
AZJ,2.7248,2015-02-16
CBA,56.6464,2015-02-16
CHC,3.1889,2015-02-16
CSL,75.1463,2015-02-16
DXS,4.4943,2015-02-16
GNE,0.9943,2015-02-16
IAA,50.0089,2015-02-16
IEU,42.208,2015-02-16
IOO,41.3672,2015-02-16
IVV,15.1082,2015-02-16
IXI,43.8952,2015-02-16
MAQ,4.45,2015-02-16
NAB,19.3953,2015-02-16
NWH,0.1977,2015-02-16
RMD,7.4739,2015-02-16
SDF,1.0597,2015-02-16
SHL,13.137,2015-02-16
STW,34.1658,2015-02-16
TCL,5.7799,2015-02-16
TLS,4.0696,2015-02-16
VAP,45.8793,2015-02-16
VEU,44.1674,2015-02-16
WBC,20.6615,2015-02-16
WDS,18.0656,2015-02-16
WES,17.5193,2015-02-16
AGL,8.8351,2015-02-17
ALX,1.7441,2015-02-17
AMAT,21.1284,2015-02-17
AMD,3.11,2015-02-17
AMZN,18.7715,2015-02-17
ANZ,21.5509,2015-02-17
ASX,27.884,2015-02-17
AUB,6.0053,2015-02-17
AVGO,8.4931,2015-02-17
AX1,0.4368,2015-02-17
AZJ,2.7583,2015-02-17
AZN,24.6568,2015-02-17
CBA,55.728,2015-02-17
CCJ,14.4587,2015-02-17
CHC,3.1563,2015-02-17
CME,61.8049,2015-02-17
CSL,74.4754,2015-02-17
DXS,4.4775,2015-02-17
EQIX,173.9113,2015-02-17
FTNT,6.6,2015-02-17
GNE,0.9989,2015-02-17
GOOG,26.8662,2015-02-17
GOOGL,27.0461,2015-02-17
IAA,50.4759,2015-02-17
IEU,41.6483,2015-02-17
IOO,41.1532,2015-02-17
IVV,15.0563,2015-02-17
IXI,43.4934,2015-02-17
MA,81.8581,2015-02-17
MAQ,4.45,2015-02-17
META,75.0756,2015-02-17
MSFT,37.369,2015-02-17
NAB,19.4263,2015-02-17
NVDA,0.5369,2015-02-17
NWH,0.2013,2015-02-17
RMD,7.4739,2015-02-17
SDF,1.0597,2015-02-17
SHL,13.1162,2015-02-17
STW,34.0594,2015-02-17
TCL,5.7985,2015-02-17
TLS,4.0696,2015-02-17
TSM,18.9557,2015-02-17
VAP,45.1464,2015-02-17
VEU,43.9208,2015-02-17
WBC,20.6725,2015-02-17
WDS,17.932,2015-02-17
WES,17.715,2015-02-17
AGL,8.8816,2015-02-18
ALX,1.772,2015-02-18
AMAT,21.1021,2015-02-18
AMD,3.08,2015-02-18
AMZN,18.6685,2015-02-18
ANZ,21.6371,2015-02-18
ASX,28.5969,2015-02-18
AUB,6.1076,2015-02-18
AVGO,8.4265,2015-02-18
AX1,0.4172,2015-02-18
AZJ,2.8085,2015-02-18
AZN,24.5949,2015-02-18
CBA,56.1676,2015-02-18
CCJ,14.2354,2015-02-18
CHC,3.1368,2015-02-18
CME,61.5162,2015-02-18
CSL,76.1182,2015-02-18
DXS,4.4217,2015-02-18
EQIX,176.792,2015-02-18
FTNT,6.658,2015-02-18
GNE,0.9989,2015-02-18
GOOG,26.7108,2015-02-18
GOOGL,26.929,2015-02-18
IAA,49.8111,2015-02-18
IEU,42.0386,2015-02-18
IOO,41.1614,2015-02-18
IVV,15.1049,2015-02-18
IXI,43.9136,2015-02-18
MA,82.0545,2015-02-18
MAQ,4.45,2015-02-18
META,76.1779,2015-02-18
MSFT,37.3262,2015-02-18
NAB,19.5298,2015-02-18
NVDA,0.5307,2015-02-18
NWH,0.1977,2015-02-18
RMD,7.4562,2015-02-18
SDF,1.1207,2015-02-18
SHL,13.1925,2015-02-18
STW,34.3724,2015-02-18
TCL,5.7861,2015-02-18
TLS,4.1005,2015-02-18
TSM,18.9098,2015-02-18
VAP,45.7363,2015-02-18
VEU,44.1321,2015-02-18
WBC,20.8536,2015-02-18
WDS,18.723,2015-02-18
WES,17.9655,2015-02-18
AGL,9.0271,2015-02-19
ALX,1.8447,2015-02-19
AMAT,21.8288,2015-02-19
AMD,3.055,2015-02-19
AMZN,18.9498,2015-02-19
ANZ,21.5571,2015-02-19
ASX,28.821,2015-02-19
AUB,6.1349,2015-02-19
AVGO,8.4954,2015-02-19
AX1,0.4312,2015-02-19
AZJ,2.7918,2015-02-19
AZN,24.7333,2015-02-19
CBA,56.4339,2015-02-19
CCJ,14.2354,2015-02-19
CHC,3.0455,2015-02-19
CME,61.7918,2015-02-19
CSL,76.2644,2015-02-19
DXS,4.271,2015-02-19
EQIX,177.1782,2015-02-19
FTNT,6.7,2015-02-19
GNE,1.0218,2015-02-19
GOOG,26.8677,2015-02-19
GOOGL,27.1176,2015-02-19
IAA,50.0643,2015-02-19
IEU,42.3701,2015-02-19
IOO,41.4207,2015-02-19
IVV,15.1362,2015-02-19
IXI,43.862,2015-02-19
MA,83.4294,2015-02-19
MAQ,4.45,2015-02-19
META,78.8691,2015-02-19
MSFT,37.3004,2015-02-19
NAB,19.5039,2015-02-19
NVDA,0.5321,2015-02-19
NWH,0.2121,2015-02-19
RMD,7.4474,2015-02-19
SDF,1.1432,2015-02-19
SHL,13.3728,2015-02-19
STW,34.3849,2015-02-19
TCL,5.7613,2015-02-19
TLS,4.0881,2015-02-19
TSM,18.7644,2015-02-19
VAP,45.0213,2015-02-19
VEU,44.5125,2015-02-19
WBC,20.8261,2015-02-19
WDS,18.5587,2015-02-19
WES,17.6876,2015-02-19
AGL,8.9631,2015-02-20
ALX,1.8783,2015-02-20
AMAT,22.004,2015-02-20
AMD,3.06,2015-02-20
AMZN,19.183,2015-02-20
ANZ,21.4401,2015-02-20
ASX,28.5086,2015-02-20
AUB,6.1349,2015-02-20
AVGO,8.5843,2015-02-20
AX1,0.4256,2015-02-20
AZJ,2.7471,2015-02-20
AZN,24.9663,2015-02-20
CBA,55.858,2015-02-20
CCJ,14.0032,2015-02-20
CHC,3.0455,2015-02-20
CME,61.8344,2015-02-20
CSL,77.1503,2015-02-20
DXS,4.2933,2015-02-20
EQIX,181.789,2015-02-20
FTNT,6.768,2015-02-20
GNE,1.0127,2015-02-20
GOOG,26.6736,2015-02-20
GOOGL,26.8869,2015-02-20
IAA,49.9614,2015-02-20
IEU,42.3332,2015-02-20
IOO,41.2437,2015-02-20
IVV,15.1082,2015-02-20
IXI,43.9652,2015-02-20
MA,84.9165,2015-02-20
MAQ,4.45,2015-02-20
META,79.3408,2015-02-20
MSFT,37.6048,2015-02-20
NAB,19.385,2015-02-20
NVDA,0.5359,2015-02-20
NWH,0.2049,2015-02-20
RMD,7.3147,2015-02-20
SDF,1.1694,2015-02-20
SHL,13.4283,2015-02-20
STW,34.1971,2015-02-20
TCL,5.7116,2015-02-20
TLS,4.0881,2015-02-20
TSM,18.7032,2015-02-20
VAP,44.9915,2015-02-20
VEU,44.2026,2015-02-20
WBC,20.6505,2015-02-20
WDS,18.3481,2015-02-20
WES,18.1613,2015-02-20
AGL,8.998,2015-02-23
ALX,1.8671,2015-02-23
AMAT,21.8113,2015-02-23
AMD,3.06,2015-02-23
AMZN,19.007,2015-02-23
ANZ,21.5817,2015-02-23
ASX,29.3166,2015-02-23
AUB,6.1759,2015-02-23
AVGO,8.6448,2015-02-23
AX1,0.434,2015-02-23
AZJ,2.7694,2015-02-23
AZN,25.2284,2015-02-23
CBA,55.9819,2015-02-23
CCJ,13.9229,2015-02-23
CHC,3.1041,2015-02-23
CME,62.3232,2015-02-23
CSL,77.6319,2015-02-23
DXS,4.3268,2015-02-23
EQIX,179.9199,2015-02-23
FTNT,6.664,2015-02-23
GNE,1.0034,2015-02-23
GOOG,26.3253,2015-02-23
GOOGL,26.5494,2015-02-23
IAA,49.9852,2015-02-23
IEU,42.6426,2015-02-23
IOO,41.2849,2015-02-23
IVV,15.1607,2015-02-23
IXI,43.9173,2015-02-23
MA,85.2252,2015-02-23
MAQ,4.45,2015-02-23
META,78.2931,2015-02-23
MSFT,37.8578,2015-02-23
NAB,19.4832,2015-02-23
NVDA,0.5317,2015-02-23
NWH,0.2049,2015-02-23
RMD,7.412,2015-02-23
SDF,1.1807,2015-02-23
SHL,13.4422,2015-02-23
STW,34.3912,2015-02-23
TCL,5.724,2015-02-23
TLS,4.1005,2015-02-23
TSM,18.5348,2015-02-23
VAP,45.5814,2015-02-23
VEU,44.5196,2015-02-23
WBC,20.6999,2015-02-23
WDS,18.5741,2015-02-23
WES,18.2865,2015-02-23
AGL,9.093,2015-02-24
ALX,1.8615,2015-02-24
AMAT,22.2054,2015-02-24
AMD,3.11,2015-02-24
AMZN,18.9295,2015-02-24
ANZ,21.7357,2015-02-24
ASX,29.4116,2015-02-24
AUB,6.1213,2015-02-24
AVGO,8.6701,2015-02-24
AX1,0.4284,2015-02-24
AZJ,2.7638,2015-02-24
AZN,25.2357,2015-02-24
CBA,56.372,2015-02-24
CCJ,14.2354,2015-02-24
CHC,3.0585,2015-02-24
CME,63.0974,2015-02-24
CSL,78.4662,2015-02-24
DXS,4.2654,2015-02-24
EQIX,179.3098,2015-02-24
FTNT,6.744,2015-02-24
GNE,0.9712,2015-02-24
GOOG,26.5321,2015-02-24
GOOGL,26.7305,2015-02-24
IAA,50.1593,2015-02-24
IEU,42.7972,2015-02-24
IOO,41.6265,2015-02-24
IVV,15.2774,2015-02-24
IXI,44.5513,2015-02-24
MA,85.4122,2015-02-24
MAQ,4.4588,2015-02-24
META,77.9058,2015-02-24
MSFT,37.8063,2015-02-24
NAB,19.4367,2015-02-24
NVDA,0.5374,2015-02-24
NWH,0.1977,2015-02-24
RMD,7.5004,2015-02-24
SDF,1.1582,2015-02-24
SHL,13.5601,2015-02-24
STW,34.5602,2015-02-24
TCL,5.6992,2015-02-24
TLS,4.0758,2015-02-24
TSM,19.1624,2015-02-24
VAP,45.1881,2015-02-24
VEU,44.7309,2015-02-24
WBC,20.8371,2015-02-24
WDS,18.723,2015-02-24
WES,18.2868,2015-02-24
AGL,9.0455,2015-02-25
ALX,1.8279,2015-02-25
AMAT,21.9777,2015-02-25
AMD,3.1,2015-02-25
AMZN,19.2685,2015-02-25
ANZ,21.748,2015-02-25
ASX,29.6968,2015-02-25
AUB,6.1759,2015-02-25
AVGO,8.6318,2015-02-25
AX1,0.4284,2015-02-25
AZJ,2.7862,2015-02-25
AZN,25.3631,2015-02-25
CBA,56.2667,2015-02-25
CCJ,13.9854,2015-02-25
CHC,3.1954,2015-02-25
CME,63.3336,2015-02-25
CSL,78.105,2015-02-25
DXS,4.3659,2015-02-25
EQIX,176.3904,2015-02-25
FTNT,6.848,2015-02-25
GNE,0.985,2015-02-25
GOOG,26.9171,2015-02-25
